,subset,A_ref,A_metric,A_align,A_CR_pearson,A_label,B_ref,B_metric,B_align,B_CR_pearson,B_label,A_B_pearson,A_B_sign_pv,A_B_sign_level
853,nonn,ref+mw-intp,bertscore.f1,sent+mw,0.7343371404638304,bertscore.f1 ref+mw-intp sent+mw,ref+mw-intp,bleu,sent+mw,0.6923478853766596,bleu ref+mw-intp sent+mw,0.8580904781757415,0.004351913818125386,0.0
854,nonn,ref+mw-intp,bleu,sent+mw,0.6923478853766596,bleu ref+mw-intp sent+mw,ref,comet-da,sent,0.752332355460335,comet-da ref sent,0.8326692019409319,0.00011835701589224534,0.0
855,nonn,ref,comet-da,sent,0.752332355460335,comet-da ref sent,ref+mw-intp,bleu,sent+mw,0.6923478853766596,bleu ref+mw-intp sent+mw,0.8326692019409319,0.00011835701589224534,0.0
856,nonn,ref,bleu,sent,0.6966185024095439,bleu ref sent,ref,chrf,sent,0.6983365286039349,chrf ref sent,0.9028413450156605,0.8922740298041951,0.8922740298041951
857,nonn,ref,chrf,sent,0.6983365286039349,chrf ref sent,ref,bleu,sent,0.6966185024095439,bleu ref sent,0.9028413450156605,0.8922740298041951,0.8922740298041951
858,nonn,ref,bleu,sent,0.6966185024095439,bleu ref sent,intp,comet-da,one_seq,0.7018150770177742,comet-da intp one_seq,0.793771546814606,0.7718515280715847,0.7718515280715847
859,nonn,intp,comet-da,one_seq,0.7018150770177742,comet-da intp one_seq,ref,bleu,sent,0.6966185024095439,bleu ref sent,0.793771546814606,0.7718515280715847,0.7718515280715847
860,nonn,ref,bleu,sent,0.6966185024095439,bleu ref sent,ref+intp,bleu,one_seq,0.7018276772275545,bleu ref+intp one_seq,0.9576272037792168,0.5384787573566134,0.5384787573566134
861,nonn,ref+intp,bleu,one_seq,0.7018276772275545,bleu ref+intp one_seq,ref,bleu,sent,0.6966185024095439,bleu ref sent,0.9576272037792168,0.5384787573566134,0.5384787573566134
862,nonn,ref,bleu,sent,0.6966185024095439,bleu ref sent,ref+mw-intp,chrf,sent+mw,0.7039298312416019,chrf ref+mw-intp sent+mw,0.9029598381425411,0.5624731276823915,0.5624731276823915
863,nonn,ref+mw-intp,chrf,sent+mw,0.7039298312416019,chrf ref+mw-intp sent+mw,ref,bleu,sent,0.6966185024095439,bleu ref sent,0.9029598381425411,0.5624731276823915,0.5624731276823915
864,nonn,ref,bleu,sent,0.6966185024095439,bleu ref sent,ref,bleu,one_seq,0.708444544081529,bleu ref one_seq,0.9852296633708927,0.01800292000046788,0.05
865,nonn,ref,bleu,one_seq,0.708444544081529,bleu ref one_seq,ref,bleu,sent,0.6966185024095439,bleu ref sent,0.9852296633708927,0.01800292000046788,0.05
866,nonn,ref,bleu,sent,0.6966185024095439,bleu ref sent,ref+intp,comet-da,one_seq,0.7200319561676198,comet-da ref+intp one_seq,0.8084304214393732,0.17001125505710446,0.17001125505710446
867,nonn,ref+intp,comet-da,one_seq,0.7200319561676198,comet-da ref+intp one_seq,ref,bleu,sent,0.6966185024095439,bleu ref sent,0.8084304214393732,0.17001125505710446,0.17001125505710446
868,nonn,ref,bleu,sent,0.6966185024095439,bleu ref sent,ref,comet-da,one_seq,0.7263142875301652,comet-da ref one_seq,0.8100819967012209,0.07882650802618252,0.1
869,nonn,ref,comet-da,one_seq,0.7263142875301652,comet-da ref one_seq,ref,bleu,sent,0.6966185024095439,bleu ref sent,0.8100819967012209,0.07882650802618252,0.1
870,nonn,ref,bleu,sent,0.6966185024095439,bleu ref sent,ref+intp,bertscore.f1,one_seq,0.7303272277885283,bertscore.f1 ref+intp one_seq,0.8809874259247626,0.013054856766315126,0.05
871,nonn,ref+intp,bertscore.f1,one_seq,0.7303272277885283,bertscore.f1 ref+intp one_seq,ref,bleu,sent,0.6966185024095439,bleu ref sent,0.8809874259247626,0.013054856766315126,0.05
872,nonn,ref,bleu,sent,0.6966185024095439,bleu ref sent,ref,bertscore.f1,one_seq,0.7307254229955417,bertscore.f1 ref one_seq,0.88329032537803,0.011220642866289987,0.05
873,nonn,ref,bertscore.f1,one_seq,0.7307254229955417,bertscore.f1 ref one_seq,ref,bleu,sent,0.6966185024095439,bleu ref sent,0.88329032537803,0.011220642866289987,0.05
874,nonn,ref,bleu,sent,0.6966185024095439,bleu ref sent,ref,bertscore.f1,sent,0.7341923798833323,bertscore.f1 ref sent,0.8693268262609704,0.007844693542833348,0.0
875,nonn,ref,bertscore.f1,sent,0.7341923798833323,bertscore.f1 ref sent,ref,bleu,sent,0.6966185024095439,bleu ref sent,0.8693268262609704,0.007844693542833348,0.0
876,nonn,ref,bleu,sent,0.6966185024095439,bleu ref sent,ref+mw-intp,bertscore.f1,sent+mw,0.7343371404638304,bertscore.f1 ref+mw-intp sent+mw,0.8668514622919736,0.008142778979330467,0.0
877,nonn,ref+mw-intp,bertscore.f1,sent+mw,0.7343371404638304,bertscore.f1 ref+mw-intp sent+mw,ref,bleu,sent,0.6966185024095439,bleu ref sent,0.8668514622919736,0.008142778979330467,0.0
878,nonn,ref,bleu,sent,0.6966185024095439,bleu ref sent,ref,comet-da,sent,0.752332355460335,comet-da ref sent,0.8430782917131174,0.00022171553250660558,0.0
879,nonn,ref,comet-da,sent,0.752332355460335,comet-da ref sent,ref,bleu,sent,0.6966185024095439,bleu ref sent,0.8430782917131174,0.00022171553250660558,0.0
880,nonn,ref,chrf,sent,0.6983365286039349,chrf ref sent,intp,comet-da,one_seq,0.7018150770177742,comet-da intp one_seq,0.8202803878058141,0.8362023320451866,0.8362023320451866
881,nonn,intp,comet-da,one_seq,0.7018150770177742,comet-da intp one_seq,ref,chrf,sent,0.6983365286039349,chrf ref sent,0.8202803878058141,0.8362023320451866,0.8362023320451866
882,nonn,ref,chrf,sent,0.6983365286039349,chrf ref sent,ref+intp,bleu,one_seq,0.7018276772275545,bleu ref+intp one_seq,0.8853885802984337,0.7983334355605387,0.7983334355605387
883,nonn,ref+intp,bleu,one_seq,0.7018276772275545,bleu ref+intp one_seq,ref,chrf,sent,0.6983365286039349,chrf ref sent,0.8853885802984337,0.7983334355605387,0.7983334355605387
884,nonn,ref,chrf,sent,0.6983365286039349,chrf ref sent,ref+mw-intp,chrf,sent+mw,0.7039298312416019,chrf ref+mw-intp sent+mw,0.9936248264974386,0.09022051194057057,0.1
885,nonn,ref+mw-intp,chrf,sent+mw,0.7039298312416019,chrf ref+mw-intp sent+mw,ref,chrf,sent,0.6983365286039349,chrf ref sent,0.9936248264974386,0.09022051194057057,0.1
886,nonn,ref,chrf,sent,0.6983365286039349,chrf ref sent,ref,bleu,one_seq,0.708444544081529,bleu ref one_seq,0.9115634410827123,0.40033656638312354,0.40033656638312354
887,nonn,ref,bleu,one_seq,0.708444544081529,bleu ref one_seq,ref,chrf,sent,0.6983365286039349,chrf ref sent,0.9115634410827123,0.40033656638312354,0.40033656638312354
888,nonn,ref,chrf,sent,0.6983365286039349,chrf ref sent,ref+intp,comet-da,one_seq,0.7200319561676198,comet-da ref+intp one_seq,0.8310158947942626,0.17789782347599514,0.17789782347599514
889,nonn,ref+intp,comet-da,one_seq,0.7200319561676198,comet-da ref+intp one_seq,ref,chrf,sent,0.6983365286039349,chrf ref sent,0.8310158947942626,0.17789782347599514,0.17789782347599514
890,nonn,ref,chrf,sent,0.6983365286039349,chrf ref sent,ref,comet-da,one_seq,0.7263142875301652,comet-da ref one_seq,0.8286741746661562,0.08242957915073901,0.1
891,nonn,ref,comet-da,one_seq,0.7263142875301652,comet-da ref one_seq,ref,chrf,sent,0.6983365286039349,chrf ref sent,0.8286741746661562,0.08242957915073901,0.1
892,nonn,ref,chrf,sent,0.6983365286039349,chrf ref sent,ref+intp,bertscore.f1,one_seq,0.7303272277885283,bertscore.f1 ref+intp one_seq,0.904079140527883,0.009007293970519914,0.0
893,nonn,ref+intp,bertscore.f1,one_seq,0.7303272277885283,bertscore.f1 ref+intp one_seq,ref,chrf,sent,0.6983365286039349,chrf ref sent,0.904079140527883,0.009007293970519914,0.0
894,nonn,ref,chrf,sent,0.6983365286039349,chrf ref sent,ref,bertscore.f1,one_seq,0.7307254229955417,bertscore.f1 ref one_seq,0.9101482453176591,0.006349076223986838,0.0
895,nonn,ref,bertscore.f1,one_seq,0.7307254229955417,bertscore.f1 ref one_seq,ref,chrf,sent,0.6983365286039349,chrf ref sent,0.9101482453176591,0.006349076223986838,0.0
896,nonn,ref,chrf,sent,0.6983365286039349,chrf ref sent,ref,bertscore.f1,sent,0.7341923798833323,bertscore.f1 ref sent,0.9165517421986215,0.0016808478267988924,0.0
897,nonn,ref,bertscore.f1,sent,0.7341923798833323,bertscore.f1 ref sent,ref,chrf,sent,0.6983365286039349,chrf ref sent,0.9165517421986215,0.0016808478267988924,0.0
898,nonn,ref,chrf,sent,0.6983365286039349,chrf ref sent,ref+mw-intp,bertscore.f1,sent+mw,0.7343371404638304,bertscore.f1 ref+mw-intp sent+mw,0.9091695186673642,0.002454247336514115,0.0
899,nonn,ref+mw-intp,bertscore.f1,sent+mw,0.7343371404638304,bertscore.f1 ref+mw-intp sent+mw,ref,chrf,sent,0.6983365286039349,chrf ref sent,0.9091695186673642,0.002454247336514115,0.0
900,nonn,ref,chrf,sent,0.6983365286039349,chrf ref sent,ref,comet-da,sent,0.752332355460335,comet-da ref sent,0.8647373889570584,0.00012430382083339353,0.0
901,nonn,ref,comet-da,sent,0.752332355460335,comet-da ref sent,ref,chrf,sent,0.6983365286039349,chrf ref sent,0.8647373889570584,0.00012430382083339353,0.0
902,nonn,intp,comet-da,one_seq,0.7018150770177742,comet-da intp one_seq,ref+intp,bleu,one_seq,0.7018276772275545,bleu ref+intp one_seq,0.8351960903865661,0.9993766827519113,0.9993766827519113
903,nonn,ref+intp,bleu,one_seq,0.7018276772275545,bleu ref+intp one_seq,intp,comet-da,one_seq,0.7018150770177742,comet-da intp one_seq,0.8351960903865661,0.9993766827519113,0.9993766827519113
904,nonn,intp,comet-da,one_seq,0.7018150770177742,comet-da intp one_seq,ref+mw-intp,chrf,sent+mw,0.7039298312416019,chrf ref+mw-intp sent+mw,0.8295579144357061,0.8970855937182054,0.8970855937182054
905,nonn,ref+mw-intp,chrf,sent+mw,0.7039298312416019,chrf ref+mw-intp sent+mw,intp,comet-da,one_seq,0.7018150770177742,comet-da intp one_seq,0.8295579144357061,0.8970855937182054,0.8970855937182054
906,nonn,intp,comet-da,one_seq,0.7018150770177742,comet-da intp one_seq,ref,bleu,one_seq,0.708444544081529,bleu ref one_seq,0.83410508952973,0.6803010975268471,0.6803010975268471
907,nonn,ref,bleu,one_seq,0.708444544081529,bleu ref one_seq,intp,comet-da,one_seq,0.7018150770177742,comet-da intp one_seq,0.83410508952973,0.6803010975268471,0.6803010975268471
908,nonn,intp,comet-da,one_seq,0.7018150770177742,comet-da intp one_seq,ref+intp,comet-da,one_seq,0.7200319561676198,comet-da ref+intp one_seq,0.9917478772936998,6.853603800038854e-07,0.0
909,nonn,ref+intp,comet-da,one_seq,0.7200319561676198,comet-da ref+intp one_seq,intp,comet-da,one_seq,0.7018150770177742,comet-da intp one_seq,0.9917478772936998,6.853603800038854e-07,0.0
910,nonn,intp,comet-da,one_seq,0.7018150770177742,comet-da intp one_seq,ref,comet-da,one_seq,0.7263142875301652,comet-da ref one_seq,0.9693158259387079,0.0004992345314289715,0.0
911,nonn,ref,comet-da,one_seq,0.7263142875301652,comet-da ref one_seq,intp,comet-da,one_seq,0.7018150770177742,comet-da intp one_seq,0.9693158259387079,0.0004992345314289715,0.0
912,nonn,intp,comet-da,one_seq,0.7018150770177742,comet-da intp one_seq,ref+intp,bertscore.f1,one_seq,0.7303272277885283,bertscore.f1 ref+intp one_seq,0.886289410552499,0.03134755597061267,0.05
913,nonn,ref+intp,bertscore.f1,one_seq,0.7303272277885283,bertscore.f1 ref+intp one_seq,intp,comet-da,one_seq,0.7018150770177742,comet-da intp one_seq,0.886289410552499,0.03134755597061267,0.05
914,nonn,intp,comet-da,one_seq,0.7018150770177742,comet-da intp one_seq,ref,bertscore.f1,one_seq,0.7307254229955417,bertscore.f1 ref one_seq,0.8829887051300084,0.03120883483347292,0.05
915,nonn,ref,bertscore.f1,one_seq,0.7307254229955417,bertscore.f1 ref one_seq,intp,comet-da,one_seq,0.7018150770177742,comet-da intp one_seq,0.8829887051300084,0.03120883483347292,0.05
916,nonn,intp,comet-da,one_seq,0.7018150770177742,comet-da intp one_seq,ref,bertscore.f1,sent,0.7341923798833323,bertscore.f1 ref sent,0.8551088124940169,0.028374226424700888,0.05
917,nonn,ref,bertscore.f1,sent,0.7341923798833323,bertscore.f1 ref sent,intp,comet-da,one_seq,0.7018150770177742,comet-da intp one_seq,0.8551088124940169,0.028374226424700888,0.05
918,nonn,intp,comet-da,one_seq,0.7018150770177742,comet-da intp one_seq,ref+mw-intp,bertscore.f1,sent+mw,0.7343371404638304,bertscore.f1 ref+mw-intp sent+mw,0.8490339852272537,0.030691081937537446,0.05
919,nonn,ref+mw-intp,bertscore.f1,sent+mw,0.7343371404638304,bertscore.f1 ref+mw-intp sent+mw,intp,comet-da,one_seq,0.7018150770177742,comet-da intp one_seq,0.8490339852272537,0.030691081937537446,0.05
920,nonn,intp,comet-da,one_seq,0.7018150770177742,comet-da intp one_seq,ref,comet-da,sent,0.752332355460335,comet-da ref sent,0.8837639041508396,0.00011199510962489612,0.0
921,nonn,ref,comet-da,sent,0.752332355460335,comet-da ref sent,intp,comet-da,one_seq,0.7018150770177742,comet-da intp one_seq,0.8837639041508396,0.00011199510962489612,0.0
922,nonn,ref+intp,bleu,one_seq,0.7018276772275545,bleu ref+intp one_seq,ref+mw-intp,chrf,sent+mw,0.7039298312416019,chrf ref+mw-intp sent+mw,0.8986254079590428,0.8699423021615642,0.8699423021615642
923,nonn,ref+mw-intp,chrf,sent+mw,0.7039298312416019,chrf ref+mw-intp sent+mw,ref+intp,bleu,one_seq,0.7018276772275545,bleu ref+intp one_seq,0.8986254079590428,0.8699423021615642,0.8699423021615642
924,nonn,ref+intp,bleu,one_seq,0.7018276772275545,bleu ref+intp one_seq,ref,bleu,one_seq,0.708444544081529,bleu ref one_seq,0.9750323063820351,0.3065871958493904,0.3065871958493904
925,nonn,ref,bleu,one_seq,0.708444544081529,bleu ref one_seq,ref+intp,bleu,one_seq,0.7018276772275545,bleu ref+intp one_seq,0.9750323063820351,0.3065871958493904,0.3065871958493904
926,nonn,ref+intp,bleu,one_seq,0.7018276772275545,bleu ref+intp one_seq,ref+intp,comet-da,one_seq,0.7200319561676198,comet-da ref+intp one_seq,0.8430076353508422,0.24112527666482686,0.24112527666482686
927,nonn,ref+intp,comet-da,one_seq,0.7200319561676198,comet-da ref+intp one_seq,ref+intp,bleu,one_seq,0.7018276772275545,bleu ref+intp one_seq,0.8430076353508422,0.24112527666482686,0.24112527666482686
928,nonn,ref+intp,bleu,one_seq,0.7018276772275545,bleu ref+intp one_seq,ref,comet-da,one_seq,0.7263142875301652,comet-da ref one_seq,0.8377617752170468,0.11821182838918487,0.15
929,nonn,ref,comet-da,one_seq,0.7263142875301652,comet-da ref one_seq,ref+intp,bleu,one_seq,0.7018276772275545,bleu ref+intp one_seq,0.8377617752170468,0.11821182838918487,0.15
930,nonn,ref+intp,bleu,one_seq,0.7018276772275545,bleu ref+intp one_seq,ref+intp,bertscore.f1,one_seq,0.7303272277885283,bertscore.f1 ref+intp one_seq,0.8976994735623091,0.023711290413897634,0.05
931,nonn,ref+intp,bertscore.f1,one_seq,0.7303272277885283,bertscore.f1 ref+intp one_seq,ref+intp,bleu,one_seq,0.7018276772275545,bleu ref+intp one_seq,0.8976994735623091,0.023711290413897634,0.05
932,nonn,ref+intp,bleu,one_seq,0.7018276772275545,bleu ref+intp one_seq,ref,bertscore.f1,one_seq,0.7307254229955417,bertscore.f1 ref one_seq,0.8973002494454075,0.02201908800600405,0.05
933,nonn,ref,bertscore.f1,one_seq,0.7307254229955417,bertscore.f1 ref one_seq,ref+intp,bleu,one_seq,0.7018276772275545,bleu ref+intp one_seq,0.8973002494454075,0.02201908800600405,0.05
934,nonn,ref+intp,bleu,one_seq,0.7018276772275545,bleu ref+intp one_seq,ref,bertscore.f1,sent,0.7341923798833323,bertscore.f1 ref sent,0.8907286391304782,0.01244631127522311,0.05
935,nonn,ref,bertscore.f1,sent,0.7341923798833323,bertscore.f1 ref sent,ref+intp,bleu,one_seq,0.7018276772275545,bleu ref+intp one_seq,0.8907286391304782,0.01244631127522311,0.05
936,nonn,ref+intp,bleu,one_seq,0.7018276772275545,bleu ref+intp one_seq,ref+mw-intp,bertscore.f1,sent+mw,0.7343371404638304,bertscore.f1 ref+mw-intp sent+mw,0.8903186074770804,0.0121987545990061,0.05
937,nonn,ref+mw-intp,bertscore.f1,sent+mw,0.7343371404638304,bertscore.f1 ref+mw-intp sent+mw,ref+intp,bleu,one_seq,0.7018276772275545,bleu ref+intp one_seq,0.8903186074770804,0.0121987545990061,0.05
938,nonn,ref+intp,bleu,one_seq,0.7018276772275545,bleu ref+intp one_seq,ref,comet-da,sent,0.752332355460335,comet-da ref sent,0.8483931637581623,0.0006414258397069439,0.0
939,nonn,ref,comet-da,sent,0.752332355460335,comet-da ref sent,ref+intp,bleu,one_seq,0.7018276772275545,bleu ref+intp one_seq,0.8483931637581623,0.0006414258397069439,0.0
940,nonn,ref+mw-intp,chrf,sent+mw,0.7039298312416019,chrf ref+mw-intp sent+mw,ref,bleu,one_seq,0.708444544081529,bleu ref one_seq,0.9113993529811496,0.7063033680397293,0.7063033680397293
941,nonn,ref,bleu,one_seq,0.708444544081529,bleu ref one_seq,ref+mw-intp,chrf,sent+mw,0.7039298312416019,chrf ref+mw-intp sent+mw,0.9113993529811496,0.7063033680397293,0.7063033680397293
942,nonn,ref+mw-intp,chrf,sent+mw,0.7039298312416019,chrf ref+mw-intp sent+mw,ref+intp,comet-da,one_seq,0.7200319561676198,comet-da ref+intp one_seq,0.8405947715546824,0.30238425161482874,0.30238425161482874
943,nonn,ref+intp,comet-da,one_seq,0.7200319561676198,comet-da ref+intp one_seq,ref+mw-intp,chrf,sent+mw,0.7039298312416019,chrf ref+mw-intp sent+mw,0.8405947715546824,0.30238425161482874,0.30238425161482874
944,nonn,ref+mw-intp,chrf,sent+mw,0.7039298312416019,chrf ref+mw-intp sent+mw,ref,comet-da,one_seq,0.7263142875301652,comet-da ref one_seq,0.8383916351794352,0.1518339205317416,0.1518339205317416
945,nonn,ref,comet-da,one_seq,0.7263142875301652,comet-da ref one_seq,ref+mw-intp,chrf,sent+mw,0.7039298312416019,chrf ref+mw-intp sent+mw,0.8383916351794352,0.1518339205317416,0.1518339205317416
946,nonn,ref+mw-intp,chrf,sent+mw,0.7039298312416019,chrf ref+mw-intp sent+mw,ref+intp,bertscore.f1,one_seq,0.7303272277885283,bertscore.f1 ref+intp one_seq,0.9100682717972782,0.02572262729919994,0.05
947,nonn,ref+intp,bertscore.f1,one_seq,0.7303272277885283,bertscore.f1 ref+intp one_seq,ref+mw-intp,chrf,sent+mw,0.7039298312416019,chrf ref+mw-intp sent+mw,0.9100682717972782,0.02572262729919994,0.05
948,nonn,ref+mw-intp,chrf,sent+mw,0.7039298312416019,chrf ref+mw-intp sent+mw,ref,bertscore.f1,one_seq,0.7307254229955417,bertscore.f1 ref one_seq,0.9153732065604874,0.019718089872537314,0.05
949,nonn,ref,bertscore.f1,one_seq,0.7307254229955417,bertscore.f1 ref one_seq,ref+mw-intp,chrf,sent+mw,0.7039298312416019,chrf ref+mw-intp sent+mw,0.9153732065604874,0.019718089872537314,0.05
950,nonn,ref+mw-intp,chrf,sent+mw,0.7039298312416019,chrf ref+mw-intp sent+mw,ref,bertscore.f1,sent,0.7341923798833323,bertscore.f1 ref sent,0.9204145867840512,0.006498054238178286,0.0
951,nonn,ref,bertscore.f1,sent,0.7341923798833323,bertscore.f1 ref sent,ref+mw-intp,chrf,sent+mw,0.7039298312416019,chrf ref+mw-intp sent+mw,0.9204145867840512,0.006498054238178286,0.0
952,nonn,ref+mw-intp,chrf,sent+mw,0.7039298312416019,chrf ref+mw-intp sent+mw,ref+mw-intp,bertscore.f1,sent+mw,0.7343371404638304,bertscore.f1 ref+mw-intp sent+mw,0.9175012151820554,0.007185305750633253,0.0
953,nonn,ref+mw-intp,bertscore.f1,sent+mw,0.7343371404638304,bertscore.f1 ref+mw-intp sent+mw,ref+mw-intp,chrf,sent+mw,0.7039298312416019,chrf ref+mw-intp sent+mw,0.9175012151820554,0.007185305750633253,0.0
954,nonn,ref+mw-intp,chrf,sent+mw,0.7039298312416019,chrf ref+mw-intp sent+mw,ref,comet-da,sent,0.752332355460335,comet-da ref sent,0.8703036612970882,0.00042978605756194277,0.0
955,nonn,ref,comet-da,sent,0.752332355460335,comet-da ref sent,ref+mw-intp,chrf,sent+mw,0.7039298312416019,chrf ref+mw-intp sent+mw,0.8703036612970882,0.00042978605756194277,0.0
956,nonn,ref,bleu,one_seq,0.708444544081529,bleu ref one_seq,ref+intp,comet-da,one_seq,0.7200319561676198,comet-da ref+intp one_seq,0.845848062655504,0.44944657440301183,0.44944657440301183
957,nonn,ref+intp,comet-da,one_seq,0.7200319561676198,comet-da ref+intp one_seq,ref,bleu,one_seq,0.708444544081529,bleu ref one_seq,0.845848062655504,0.44944657440301183,0.44944657440301183
958,nonn,ref,bleu,one_seq,0.708444544081529,bleu ref one_seq,ref,comet-da,one_seq,0.7263142875301652,comet-da ref one_seq,0.8442251461124736,0.2429946710247104,0.2429946710247104
959,nonn,ref,comet-da,one_seq,0.7263142875301652,comet-da ref one_seq,ref,bleu,one_seq,0.708444544081529,bleu ref one_seq,0.8442251461124736,0.2429946710247104,0.2429946710247104
960,nonn,ref,bleu,one_seq,0.708444544081529,bleu ref one_seq,ref+intp,bertscore.f1,one_seq,0.7303272277885283,bertscore.f1 ref+intp one_seq,0.8997265690631815,0.07820825198344838,0.1
961,nonn,ref+intp,bertscore.f1,one_seq,0.7303272277885283,bertscore.f1 ref+intp one_seq,ref,bleu,one_seq,0.708444544081529,bleu ref one_seq,0.8997265690631815,0.07820825198344838,0.1
962,nonn,ref,bleu,one_seq,0.708444544081529,bleu ref one_seq,ref,bertscore.f1,one_seq,0.7307254229955417,bertscore.f1 ref one_seq,0.9028102850638686,0.06866406134270808,0.1
963,nonn,ref,bertscore.f1,one_seq,0.7307254229955417,bertscore.f1 ref one_seq,ref,bleu,one_seq,0.708444544081529,bleu ref one_seq,0.9028102850638686,0.06866406134270808,0.1
964,nonn,ref,bleu,one_seq,0.708444544081529,bleu ref one_seq,ref,bertscore.f1,sent,0.7341923798833323,bertscore.f1 ref sent,0.8966273509947671,0.04033521223354919,0.05
965,nonn,ref,bertscore.f1,sent,0.7341923798833323,bertscore.f1 ref sent,ref,bleu,one_seq,0.708444544081529,bleu ref one_seq,0.8966273509947671,0.04033521223354919,0.05
966,nonn,ref,bleu,one_seq,0.708444544081529,bleu ref one_seq,ref+mw-intp,bertscore.f1,sent+mw,0.7343371404638304,bertscore.f1 ref+mw-intp sent+mw,0.8913877288341016,0.04394267006876462,0.05
967,nonn,ref+mw-intp,bertscore.f1,sent+mw,0.7343371404638304,bertscore.f1 ref+mw-intp sent+mw,ref,bleu,one_seq,0.708444544081529,bleu ref one_seq,0.8913877288341016,0.04394267006876462,0.05
