,system,latency,common,annotator,doc,CRi,CR,bleu,chrf,comet,bertscore
1517,UPV,medium,False,32,21_hat-cap,2.7631617049832244,2.5454545454545454,7.7673,25.66,-0.7574,0.715192
1518,UPV,medium,False,32,polish,2.7803850971061213,2.757575757575758,21.1948,55.6665,-0.1109,0.817447
1519,UPV,medium,False,33,austrian,3.049458646001004,3.0303030303030303,24.1792,54.7479,0.0642,0.831523
1520,UPV,medium,False,34,30_appolonas,1.8970205899052688,2.7777777777777777,31.8051,57.7384,0.4526,0.869921
1521,UPV,medium,False,36,03_botel-proti-proudu,1.6759069839473777,1.8,8.9344,32.2599,-0.3085,0.772957
1522,UPV,medium,False,36,08_jizeran,3.12721598271349,3.3125,23.4091,49.5867,0.0524,0.8112
1523,UPV,medium,False,36,11_trefa,3.5454587733623235,3.5384615384615383,25.1324,53.8873,0.3075,0.841136
1524,UPV,medium,False,36,14_llibres-i-revistes-edb,1.6124206454794423,1.6363636363636365,5.2424,22.2885,-0.9567,0.735123
1525,UPV,medium,False,36,27_f-e-international-tour,2.575817196138732,2.676470588235294,16.6574,52.2494,0.2485,0.837643
1526,UPV,medium,False,36,28_samanka,3.0088671270787666,2.7,13.9697,46.3917,-0.1933,0.798336
1527,UPV,medium,False,38,09_il-gabbiano,1.260050950598558,1.1842105263157894,2.3099,19.2237,-0.7014,0.712642
1528,UPV,medium,False,38,12_fictionalcine,1.5306737685257183,1.4482758620689655,14.9111,41.0484,-0.5063,0.758924
1529,UPV,medium,False,38,17_tf-smart-team,2.5774195753799924,2.6,27.871,55.0889,0.2372,0.830898
1530,UPV,medium,False,38,23_pillowdream,1.9691077729706288,1.6923076923076923,11.6972,29.9499,-0.6166,0.749859
1531,UPV,medium,False,38,34_kol_action_accessoires,1.9501443692982192,2.111111111111111,21.0011,39.9018,-0.5735,0.776626
1532,UPV,medium,False,39,13_don-bosco-barcelona,2.8372125470855494,2.8181818181818183,11.8389,36.4116,-0.2619,0.766067
1533,UPV,medium,False,39,16_develop-most,3.0850980091168285,3.071428571428572,17.4156,45.2002,-0.0597,0.806189
1534,UPV,medium,False,39,35_f-e-time-travel-agency,1.9032066890203432,2.083333333333333,14.5901,40.4998,-0.5028,0.750456
1535,UPV,medium,False,39,36_step-house,3.427302617704751,3.4545454545454546,36.6037,59.0988,0.5666,0.885977
1536,UPV,medium,False,40,spanish,2.874117568947677,2.375,15.8187,43.3314,-0.6256,0.778403
1537,UPV,medium,False,42,18_tf-magic-world,2.8034961031293424,2.85,31.1183,54.5655,0.0957,0.81738
1538,UPV,medium,False,42,22_new-design-world,3.124722836204116,3.176470588235294,15.8651,41.2182,-0.3262,0.780577
1539,UPV,medium,False,42,25_folkstyle,3.098073702208591,3.0,25.6195,57.1899,0.2973,0.85216
1540,UPV,medium,False,42,29_salon-n-g,2.237954059407439,2.25,17.5121,45.361,-0.1653,0.808685
1541,UPV,medium,False,42,38_seta,2.8719176933256296,2.9166666666666665,37.0466,54.1934,0.15,0.84516
1542,UPV,medium,False,43,dutch,3.080187066292418,3.0476190476190474,25.4269,54.6251,0.1344,0.83046
1543,UPV,medium,False,44,04_g-t,2.116435999736706,2.090909090909091,16.4811,41.9162,-0.3877,0.807161
1544,UPV,medium,False,44,06_masaze-petr-klic,1.383273408331137,1.5833333333333333,7.9569,35.4501,-0.5941,0.77277
1545,UPV,medium,False,44,10_magic-travel,3.168157071290155,3.0,16.3984,40.1486,-0.4409,0.769234
1546,UPV,medium,False,44,37_caspowalk,2.121331101820931,2.1333333333333333,19.642,43.2805,-0.2535,0.781987
1547,UPV,medium,False,44,39_total-regal,3.0707120138500894,2.833333333333333,13.1003,42.4691,-0.4025,0.788841
1548,UPV,medium,False,45,33_logistic-servis,1.0806095928172008,1.0909090909090908,5.6185,35.3208,-0.4743,0.765145
1549,UPV,medium,False,45,belgian,2.3814260656233563,2.3206997084548107,20.8378,47.3251,-0.5105,0.79357
1550,UPV,medium,False,48,05_i-dodge,1.3043839412227336,1.3333333333333333,8.6962,28.8787,-0.7678,0.738371
1551,UPV,medium,False,48,20_mela-e-piu,1.9416240015740744,1.9090909090909087,1.5724,8.8932,-1.4032,0.649305
1552,UPV,medium,False,48,21_hat-cap,2.588942636770044,2.769230769230769,7.7673,25.66,-0.7574,0.715192
1553,UPV,medium,False,48,polish,3.035036664311954,2.9551282051282053,21.1948,55.6665,-0.1109,0.817447
1554,UPV,medium,False,49,austrian,2.559871234092264,2.537313432835821,24.1792,54.7479,0.0642,0.831523
1555,UPV,medium,True,3,ted_42604,3.311154061459864,3.2580645161290325,22.6718,58.193,0.2703,0.849374
1556,UPV,medium,True,3,ted_57418,3.30652109152378,3.3049645390070923,20.666,53.8782,0.2721,0.84033
1557,UPV,medium,True,4,ted_51101,3.967175279844661,3.948717948717949,21.0318,55.9991,0.3726,0.848605
1558,UPV,medium,True,8,ted_46528,3.49599996968664,3.23931623931624,16.6246,52.7952,0.2304,0.83759
1559,UPV,medium,True,8,ted_57418,3.3983004066838363,3.088888888888889,20.666,53.8782,0.2721,0.84033
1560,UPV,medium,True,13,ted_49440,3.597139421720832,3.509433962264151,24.146,57.0509,0.3639,0.850518
1561,UPV,medium,True,16,ted_50853,3.7941994188490487,3.721476510067114,14.4058,51.223,0.3298,0.82414
1562,UPV,medium,True,16,ted_54706,3.3226627434779705,3.33879781420765,13.9002,47.0311,-0.0366,0.796788
1563,UPV,medium,True,19,ted_51101,3.6807523631596166,3.5964912280701755,21.0318,55.9991,0.3726,0.848605
1564,UPV,medium,True,20,ted_45614,3.3641761745616225,3.3043478260869565,15.7547,52.3428,0.1579,0.81706
1565,UPV,medium,True,23,ted_45973,3.4694057017533297,3.4705882352941178,16.4307,51.2801,0.1507,0.819378
1566,UPV,medium,True,23,ted_62628,3.8259768788577055,3.81151832460733,13.2799,48.4082,0.1724,0.803942
1567,UPV,medium,True,26,ted_60872,3.986321738136646,3.975757575757576,13.3968,50.8036,0.1923,0.813346
1568,UPV,medium,True,27,ted_37498,3.267673386730537,3.259259259259259,17.835,50.0616,0.0492,0.810741
1569,UPV,medium,True,29,ted_52268,3.7311113885700617,3.634920634920635,33.7592,60.6996,0.5054,0.880298
1570,UPV,medium,True,33,ted_60872,3.631254639352002,3.5981308411214954,13.3968,50.8036,0.1923,0.813346
1571,UPV,medium,True,35,ted_50853,3.041907285655695,3.0125,14.4058,51.223,0.3298,0.82414
1572,UPV,medium,True,35,ted_54706,3.0871364464340383,3.066115702479338,13.9002,47.0311,-0.0366,0.796788
1573,UPV,medium,True,36,ted_52268,3.1855984068141474,3.231527093596059,33.7592,60.6996,0.5054,0.880298
1574,UPV,medium,True,38,ted_42604,2.7464683907973284,2.7419354838709675,22.6718,58.193,0.2703,0.849374
1575,UPV,medium,True,39,ted_63920,3.306428407273765,3.301282051282051,14.6044,49.1814,0.071,0.807402
1576,UPV,medium,True,41,ted_46528,2.698271147368024,2.621468926553672,16.6246,52.7952,0.2304,0.83759
1577,UPV,medium,True,41,ted_57418,3.364957636494616,3.381679389312977,20.666,53.8782,0.2721,0.84033
1578,UPV,medium,True,42,ted_51101,2.900216262031764,2.8902439024390243,21.0318,55.9991,0.3726,0.848605
1579,UPV,medium,True,43,ted_45614,3.3318580682254586,3.3174603174603177,15.7547,52.3428,0.1579,0.81706
1580,UPV,medium,True,44,ted_55061,3.221832532470934,3.0847457627118646,26.9128,52.7645,0.0956,0.833905
1581,UPV,medium,True,46,ted_45973,2.997412021487539,2.946308724832215,16.4307,51.2801,0.1507,0.819378
1582,UPV,medium,True,46,ted_62628,3.296269188324351,3.258536585365853,13.2799,48.4082,0.1724,0.803942
1583,UPV,medium,True,49,ted_60872,3.347471688438456,3.27536231884058,13.3968,50.8036,0.1923,0.813346
1584,CUNI-KIT,high,False,3,29_salon-n-g,2.4746352047151685,2.473684210526316,24.6533,55.9906,0.1492,0.864043
1585,CUNI-KIT,high,False,3,34_kol_action_accessoires,2.963071527526333,2.8,17.3955,40.697,-0.26,0.78964
1586,CUNI-KIT,high,False,3,polish,2.627158272251638,2.5919540229885056,27.438,58.1245,0.1214,0.83962
1587,CUNI-KIT,high,False,4,10_magic-travel,3.5802701563139814,3.5789473684210527,27.9129,51.5604,-0.0236,0.801766
1588,CUNI-KIT,high,False,4,22_new-design-world,3.1365217112023225,3.0,21.9364,50.8479,-0.2994,0.809355
1589,CUNI-KIT,high,False,4,32_ck-remoa,3.079894143368975,3.136363636363636,22.6292,47.5527,-0.1037,0.822944
1590,CUNI-KIT,high,False,4,polish,3.811635895840991,3.733695652173913,27.438,58.1245,0.1214,0.83962
1591,CUNI-KIT,high,False,8,07_bucherinsel-west,3.151822433282763,3.0,35.4679,61.9608,0.2298,0.845448
1592,CUNI-KIT,high,False,8,09_il-gabbiano,2.7622158862362287,2.647058823529412,20.277,45.8797,-0.4804,0.774822
1593,CUNI-KIT,high,False,8,17_tf-smart-team,3.2271156499005262,3.076923076923077,29.2077,55.1036,0.1534,0.83237
1594,CUNI-KIT,high,False,8,23_pillowdream,2.91847463518062,2.636363636363636,18.914,42.9775,-0.1334,0.787789
1595,CUNI-KIT,high,False,8,24_mole-g-p-technologies,2.8884421603716386,2.7857142857142856,17.0381,50.1796,-0.1361,0.814416
1596,CUNI-KIT,high,False,13,07_bucherinsel-west,3.5123718627081173,3.6666666666666665,35.4679,61.9608,0.2298,0.845448
1597,CUNI-KIT,high,False,13,18_tf-magic-world,3.6119315458017622,3.619047619047619,31.091,57.9351,0.3373,0.833675
1598,CUNI-KIT,high,False,13,22_new-design-world,3.13445149769807,3.0,21.9364,50.8479,-0.2994,0.809355
1599,CUNI-KIT,high,False,13,23_pillowdream,2.886526898290672,2.8461538461538463,18.914,42.9775,-0.1334,0.787789
1600,CUNI-KIT,high,False,13,25_folkstyle,3.2901804160431163,3.3529411764705883,19.8984,54.6188,0.2828,0.83201
1601,CUNI-KIT,high,False,19,spanish,2.12924962727152,2.363636363636364,20.8959,50.193,-0.2987,0.806458
1602,CUNI-KIT,high,False,22,dutch,2.917633700399591,2.9239130434782608,34.293,63.3352,0.419,0.861626
1603,CUNI-KIT,high,False,23,04_g-t,3.0572114721726877,3.0625,39.2267,58.9599,0.5813,0.876026
1604,CUNI-KIT,high,False,23,06_masaze-petr-klic,2.2434563404053063,2.3529411764705883,22.6137,49.4601,0.1987,0.833824
1605,CUNI-KIT,high,False,23,10_magic-travel,2.875267630669554,2.7857142857142856,27.9129,51.5604,-0.0236,0.801766
1606,CUNI-KIT,high,False,23,37_caspowalk,2.112690200102534,2.0689655172413794,21.9888,44.9183,-0.4075,0.774223
1607,CUNI-KIT,high,False,23,39_total-regal,1.998028727560295,2.1666666666666665,20.2406,46.324,-0.0031,0.808483
1608,CUNI-KIT,high,False,26,07_bucherinsel-west,3.270891790676955,3.4,35.4679,61.9608,0.2298,0.845448
1609,CUNI-KIT,high,False,26,15_brnkni,3.3012423034830327,2.857142857142857,17.7923,46.8366,-0.1858,0.794932
1610,CUNI-KIT,high,False,26,19_be-beauty,3.498272460199276,3.375,19.2907,45.204,-0.3807,0.780064
1611,CUNI-KIT,high,False,26,24_mole-g-p-technologies,3.261801809045068,3.142857142857143,17.0381,50.1796,-0.1361,0.814416
1612,CUNI-KIT,high,False,26,32_ck-remoa,3.100827430760827,3.15,22.6292,47.5527,-0.1037,0.822944
1613,CUNI-KIT,high,False,27,05_i-dodge,3.490606483133566,3.2857142857142856,14.9837,36.918,-0.3776,0.77723
1614,CUNI-KIT,high,False,27,20_mela-e-piu,3.5659349519346075,3.555555555555556,10.9017,30.3558,-1.0363,0.73176
1615,CUNI-KIT,high,False,27,21_hat-cap,3.68626174042776,3.555555555555556,18.0864,44.2998,-0.2188,0.789975
1616,CUNI-KIT,high,False,27,polish,3.2714445718741936,3.2683823529411766,27.438,58.1245,0.1214,0.83962
1617,CUNI-KIT,high,False,29,26_tabacco-shop,3.781741101342593,3.8,25.5911,55.6582,0.2008,0.829431
1618,CUNI-KIT,high,False,29,30_appolonas,3.744081862208584,3.8333333333333335,28.8704,57.169,0.5623,0.866916
1619,CUNI-KIT,high,False,29,31_devil-chocolate,3.990055646950041,3.75,36.1317,68.1754,0.6097,0.892568
1620,CUNI-KIT,high,False,29,romanian,3.2531559886580927,3.333333333333333,29.6553,57.4526,0.281,0.844681
1621,CUNI-KIT,high,False,31,03_botel-proti-proudu,2.8725650255157285,2.8076923076923075,13.7969,38.6717,-0.3198,0.786555
1622,CUNI-KIT,high,False,31,08_jizeran,3.212178255056153,3.235294117647059,25.5383,54.6471,0.0377,0.829615
1623,CUNI-KIT,high,False,31,14_llibres-i-revistes-edb,2.5114524096729687,2.7142857142857144,13.538,41.4254,-0.3427,0.782906
1624,CUNI-KIT,high,False,31,28_samanka,3.407235546929185,3.230769230769231,24.3022,53.6198,0.1321,0.82944
1625,CUNI-KIT,high,False,33,09_il-gabbiano,2.7255526200732416,2.75,20.277,45.8797,-0.4804,0.774822
1626,CUNI-KIT,high,False,33,12_fictionalcine,3.385830745235373,3.4,26.2589,57.4332,-0.0103,0.8063
1627,CUNI-KIT,high,False,33,17_tf-smart-team,3.518835930621215,3.466666666666667,29.2077,55.1036,0.1534,0.83237
1628,CUNI-KIT,high,False,33,23_pillowdream,3.0447940175006343,2.8823529411764706,18.914,42.9775,-0.1334,0.787789
1629,CUNI-KIT,high,False,33,34_kol_action_accessoires,3.678799936302626,3.615384615384616,17.3955,40.697,-0.26,0.78964
1630,CUNI-KIT,high,False,35,spanish,3.0512715240610886,3.01860465116279,20.8959,50.193,-0.2987,0.806458
1631,CUNI-KIT,high,False,38,dutch,3.042705320195324,2.9831932773109244,34.293,63.3352,0.419,0.861626
1632,CUNI-KIT,high,False,39,04_g-t,3.4947664971228,3.5,39.2267,58.9599,0.5813,0.876026
1633,CUNI-KIT,high,False,39,06_masaze-petr-klic,2.916072051322677,3.0,22.6137,49.4601,0.1987,0.833824
1634,CUNI-KIT,high,False,39,10_magic-travel,2.9314427045580542,3.0,27.9129,51.5604,-0.0236,0.801766
1635,CUNI-KIT,high,False,39,37_caspowalk,2.490820192651562,2.5,21.9888,44.9183,-0.4075,0.774223
1636,CUNI-KIT,high,False,39,39_total-regal,3.2417945625734186,3.1666666666666665,20.2406,46.324,-0.0031,0.808483
1637,CUNI-KIT,high,False,40,33_logistic-servis,3.068041019135215,2.6666666666666665,22.0821,50.648,-0.2857,0.813831
1638,CUNI-KIT,high,False,40,belgian,1.019891735285148,1.1538461538461535,25.4473,51.8916,-0.2866,0.815548
1639,CUNI-KIT,high,False,42,07_bucherinsel-west,3.452667920317776,3.4,35.4679,61.9608,0.2298,0.845448
1640,CUNI-KIT,high,False,42,15_brnkni,2.1241299963366007,2.1052631578947367,17.7923,46.8366,-0.1858,0.794932
1641,CUNI-KIT,high,False,42,19_be-beauty,2.094416451609465,2.333333333333333,19.2907,45.204,-0.3807,0.780064
1642,CUNI-KIT,high,False,42,24_mole-g-p-technologies,2.5371926250875987,2.5625,17.0381,50.1796,-0.1361,0.814416
1643,CUNI-KIT,high,False,42,32_ck-remoa,2.469963723775188,2.75,22.6292,47.5527,-0.1037,0.822944
1644,CUNI-KIT,high,False,43,05_i-dodge,2.0498219721303275,2.0,14.9837,36.918,-0.3776,0.77723
1645,CUNI-KIT,high,False,43,20_mela-e-piu,1.893451557488308,1.6666666666666667,10.9017,30.3558,-1.0363,0.73176
1646,CUNI-KIT,high,False,43,21_hat-cap,2.3189100671565948,2.111111111111111,18.0864,44.2998,-0.2188,0.789975
1647,CUNI-KIT,high,False,43,polish,2.6394250419375047,2.605633802816901,27.438,58.1245,0.1214,0.83962
1648,CUNI-KIT,high,False,44,austrian,2.5532930434837264,2.5294117647058822,32.8468,60.3581,0.3087,0.860874
1649,CUNI-KIT,high,False,45,26_tabacco-shop,2.7631635401289443,3.0,25.5911,55.6582,0.2008,0.829431
1650,CUNI-KIT,high,False,45,30_appolonas,3.5698713236913804,3.5,28.8704,57.169,0.5623,0.866916
1651,CUNI-KIT,high,False,45,31_devil-chocolate,3.3717497280726425,3.2,36.1317,68.1754,0.6097,0.892568
1652,CUNI-KIT,high,False,45,romanian,3.196517721864832,2.8870967741935485,29.6553,57.4526,0.281,0.844681
1653,CUNI-KIT,high,False,49,09_il-gabbiano,2.2418987521957074,2.0,20.277,45.8797,-0.4804,0.774822
1654,CUNI-KIT,high,False,49,12_fictionalcine,3.207424545381085,2.8076923076923075,26.2589,57.4332,-0.0103,0.8063
1655,CUNI-KIT,high,False,49,17_tf-smart-team,3.5328771665702936,3.3666666666666667,29.2077,55.1036,0.1534,0.83237
1656,CUNI-KIT,high,False,49,23_pillowdream,2.969103668888945,2.740740740740741,18.914,42.9775,-0.1334,0.787789
1657,CUNI-KIT,high,False,49,34_kol_action_accessoires,3.811443526724583,3.7777777777777777,17.3955,40.697,-0.26,0.78964
1658,CUNI-KIT,high,True,7,ted_39331,3.872570079132631,3.875,39.0366,63.6434,0.5397,0.885047
1659,CUNI-KIT,high,True,7,ted_56901,3.960921161579989,3.95,9.8704,46.2729,0.1232,0.801501
1660,CUNI-KIT,high,True,8,ted_42604,3.7394583317351135,3.4705882352941178,27.9147,59.4394,0.4526,0.866451
1661,CUNI-KIT,high,True,13,ted_51101,3.8768335461068126,3.8505747126436782,25.1917,57.2841,0.4094,0.856779
1662,CUNI-KIT,high,True,16,ted_45973,3.900145847716006,3.85377358490566,21.4291,53.8664,0.3046,0.833426
1663,CUNI-KIT,high,True,16,ted_62628,3.338037268958573,3.281733746130031,17.1118,50.6672,0.2936,0.815058
1664,CUNI-KIT,high,True,20,ted_46528,2.9955423866809374,3.088235294117647,19.5726,53.4866,0.3579,0.849618
1665,CUNI-KIT,high,True,20,ted_57418,3.2616343377490136,3.290322580645161,24.746,55.6807,0.4151,0.855604
1666,CUNI-KIT,high,True,22,ted_45614,3.0237333636784043,2.852272727272727,19.9323,54.689,0.3393,0.831555
1667,CUNI-KIT,high,True,23,ted_55061,3.7453897766309705,3.723529411764706,29.0346,54.1342,0.1519,0.849528
1668,CUNI-KIT,high,True,26,ted_49440,3.8005062641290377,3.710526315789474,28.804,58.5608,0.5116,0.864046
1669,CUNI-KIT,high,True,29,ted_37498,3.784005352151898,3.742424242424242,21.9792,52.2781,0.1846,0.826384
1670,CUNI-KIT,high,True,32,ted_39331,3.3777474560905234,3.182857142857143,39.0366,63.6434,0.5397,0.885047
1671,CUNI-KIT,high,True,32,ted_56901,3.5411238379769414,3.3201581027667983,9.8704,46.2729,0.1232,0.801501
1672,CUNI-KIT,high,True,33,ted_42604,3.5194269160199623,3.5440414507772022,27.9147,59.4394,0.4526,0.866451
1673,CUNI-KIT,high,True,36,ted_46528,3.537962909549311,3.466666666666667,19.5726,53.4866,0.3579,0.849618
1674,CUNI-KIT,high,True,36,ted_57418,3.934813733373081,3.907692307692308,24.746,55.6807,0.4151,0.855604
1675,CUNI-KIT,high,True,38,ted_45614,3.168146598570888,3.123456790123457,19.9323,54.689,0.3393,0.831555
1676,CUNI-KIT,high,True,39,ted_55061,3.3308693301025003,3.322314049586777,29.0346,54.1342,0.1519,0.849528
1677,CUNI-KIT,high,True,41,ted_45973,3.130436372471895,3.096969696969697,21.4291,53.8664,0.3046,0.833426
1678,CUNI-KIT,high,True,41,ted_62628,2.784673636997707,2.7423312883435584,17.1118,50.6672,0.2936,0.815058
1679,CUNI-KIT,high,True,42,ted_49440,3.250163959924391,3.226744186046512,28.804,58.5608,0.5116,0.864046
1680,CUNI-KIT,high,True,44,ted_60872,3.7507787288035255,3.647727272727273,16.5702,53.0525,0.3066,0.825508
1681,CUNI-KIT,high,True,45,ted_37498,3.3358064025849017,3.295373665480427,21.9792,52.2781,0.1846,0.826384
1682,CUNI-KIT,high,True,46,ted_50853,3.31220747866762,3.297979797979798,17.726,52.5862,0.4394,0.839823
1683,CUNI-KIT,high,True,46,ted_54706,3.006955797047064,2.9375,15.39,47.0501,0.068,0.806132
1684,CUNI-KIT,high,True,48,ted_39331,3.746665912737981,3.6914285714285713,39.0366,63.6434,0.5397,0.885047
1685,CUNI-KIT,high,True,48,ted_56901,3.329516615954649,3.257142857142857,9.8704,46.2729,0.1232,0.801501
1686,CUNI-KIT,high,True,49,ted_42604,3.553775795914919,3.416107382550336,27.9147,59.4394,0.4526,0.866451
1687,CUNI-KIT,low,False,3,spanish,1.285783218138363,1.4069767441860466,14.9359,47.4339,-0.5462,0.777074
1688,CUNI-KIT,low,False,4,04_g-t,2.7204475314187624,2.75,24.2244,52.5821,0.0815,0.828515
1689,CUNI-KIT,low,False,4,17_tf-smart-team,3.809743203014867,3.827586206896552,20.4767,49.8637,0.1046,0.796783
1690,CUNI-KIT,low,False,4,25_folkstyle,3.175899608735505,3.125,17.9804,48.4964,-0.1134,0.797572
1691,CUNI-KIT,low,False,4,26_tabacco-shop,2.504301817145732,2.72,9.1095,45.7665,-0.3836,0.767771
1692,CUNI-KIT,low,False,4,36_step-house,2.892150545989965,3.1904761904761907,15.6636,53.1336,0.2418,0.842965
1693,CUNI-KIT,low,False,7,19_be-beauty,2.2424159939806634,2.176470588235294,5.5836,38.5176,-0.734,0.737612
1694,CUNI-KIT,low,False,7,20_mela-e-piu,1.3719974021252088,1.5,3.36,24.7083,-1.1468,0.712984
1695,CUNI-KIT,low,False,7,21_hat-cap,2.875128752365677,2.7142857142857144,13.7942,43.5119,-0.2234,0.784315
1696,CUNI-KIT,low,False,7,24_mole-g-p-technologies,2.5330072434947515,2.555555555555556,17.117,49.3309,-0.3141,0.797653
1697,CUNI-KIT,low,False,7,37_caspowalk,3.366884085947534,3.095238095238096,16.1744,41.1684,-0.5081,0.767239
1698,CUNI-KIT,low,False,8,austrian,2.2641977223933063,2.395348837209302,22.3558,55.6653,0.1204,0.832021
1699,CUNI-KIT,low,False,11,11_trefa,,3.0,14.1843,48.5698,-0.1047,0.804242
1700,CUNI-KIT,low,False,11,27_f-e-international-tour,,1.0,8.0958,46.3008,-0.154,0.769543
1701,CUNI-KIT,low,False,13,03_botel-proti-proudu,3.257489201785823,3.0,11.851,37.9682,-0.4415,0.775699
1702,CUNI-KIT,low,False,13,11_trefa,3.2446262262274894,3.235294117647059,14.1843,48.5698,-0.1047,0.804242
1703,CUNI-KIT,low,False,13,26_tabacco-shop,2.9142320903770016,3.111111111111111,9.1095,45.7665,-0.3836,0.767771
1704,CUNI-KIT,low,False,13,27_f-e-international-tour,3.534824185518198,2.7333333333333334,8.0958,46.3008,-0.154,0.769543
1705,CUNI-KIT,low,False,13,30_appolonas,2.7978536769173137,3.0,24.0181,57.5216,0.4493,0.860357
1706,CUNI-KIT,low,False,13,31_devil-chocolate,3.809704641465039,3.7857142857142856,22.8445,61.0274,0.2344,0.839038
1707,CUNI-KIT,low,False,18,33_logistic-servis,,2.0,18.0643,49.7792,-0.3993,0.808357
1708,CUNI-KIT,low,False,22,austrian,2.2128520897657653,2.230769230769231,22.3558,55.6653,0.1204,0.832021
1709,CUNI-KIT,low,False,23,26_tabacco-shop,2.2161688500418038,2.0,9.1095,45.7665,-0.3836,0.767771
1710,CUNI-KIT,low,False,23,30_appolonas,2.217016877925264,2.3,24.0181,57.5216,0.4493,0.860357
1711,CUNI-KIT,low,False,23,31_devil-chocolate,2.8728462006025355,2.636363636363636,22.8445,61.0274,0.2344,0.839038
1712,CUNI-KIT,low,False,23,romanian,2.3314930740751136,2.075,16.8431,50.5878,-0.0643,0.808925
1713,CUNI-KIT,low,False,25,27_f-e-international-tour,2.7333245789949423,2.375,8.0958,46.3008,-0.154,0.769543
1714,CUNI-KIT,low,False,27,09_il-gabbiano,3.111436383224525,3.1818181818181817,11.3403,39.4871,-0.5652,0.766391
1715,CUNI-KIT,low,False,27,12_fictionalcine,3.357728028358093,3.2,14.915,52.4083,-0.5407,0.77044
1716,CUNI-KIT,low,False,27,17_tf-smart-team,3.463394110812706,3.4,20.4767,49.8637,0.1046,0.796783
1717,CUNI-KIT,low,False,27,23_pillowdream,3.462215088558101,3.5,15.3585,39.1795,-0.2244,0.781038
1718,CUNI-KIT,low,False,27,34_kol_action_accessoires,3.088079285460501,3.0,13.9013,39.0581,-0.4776,0.770599
1719,CUNI-KIT,low,False,29,spanish,1.9922549027827847,2.0948275862068964,14.9359,47.4339,-0.5462,0.777074
1720,CUNI-KIT,low,False,31,22_new-design-world,2.9420175578477976,2.59375,16.3496,43.0675,-0.4575,0.789909
1721,CUNI-KIT,low,False,31,25_folkstyle,2.611707953877945,2.290322580645161,17.9804,48.4964,-0.1134,0.797572
1722,CUNI-KIT,low,False,31,29_salon-n-g,2.3659938153908864,2.2,19.9131,50.6063,-0.0033,0.832555
1723,CUNI-KIT,low,False,31,38_seta,2.131293006803233,1.8571428571428568,27.1891,52.7752,0.1406,0.821446
1724,CUNI-KIT,low,False,32,dutch,2.731984335736596,2.5767634854771786,25.2446,56.7994,0.0699,0.822028
1725,CUNI-KIT,low,False,33,04_g-t,3.60889779941108,3.7142857142857135,24.2244,52.5821,0.0815,0.828515
1726,CUNI-KIT,low,False,33,06_masaze-petr-klic,2.3483850281083214,2.1875,13.0084,44.9503,-0.1131,0.810224
1727,CUNI-KIT,low,False,33,10_magic-travel,2.6514889866527933,2.727272727272727,14.0534,42.4802,-0.249,0.77026
1728,CUNI-KIT,low,False,33,37_caspowalk,2.740744397902441,2.375,16.1744,41.1684,-0.5081,0.767239
1729,CUNI-KIT,low,False,33,39_total-regal,1.5740955055737356,1.5833333333333333,15.2544,45.224,-0.2917,0.778704
1730,CUNI-KIT,low,False,36,07_bucherinsel-west,3.4424788509948416,3.571428571428572,29.0138,59.7635,0.1819,0.826997
1731,CUNI-KIT,low,False,36,15_brnkni,2.058022527543107,2.129032258064516,15.3374,42.2301,-0.4695,0.765658
1732,CUNI-KIT,low,False,36,19_be-beauty,1.906663989300004,1.5,5.5836,38.5176,-0.734,0.737612
1733,CUNI-KIT,low,False,36,24_mole-g-p-technologies,1.7862424498001386,1.826086956521739,17.117,49.3309,-0.3141,0.797653
1734,CUNI-KIT,low,False,36,32_ck-remoa,2.740856118478708,3.0,15.7426,45.6254,-0.2666,0.807014
1735,CUNI-KIT,low,False,38,austrian,1.839013481507377,1.80625,22.3558,55.6653,0.1204,0.832021
1736,CUNI-KIT,low,False,39,26_tabacco-shop,2.6178396725231794,2.6666666666666665,9.1095,45.7665,-0.3836,0.767771
1737,CUNI-KIT,low,False,39,31_devil-chocolate,3.268483745647033,3.3076923076923075,22.8445,61.0274,0.2344,0.839038
1738,CUNI-KIT,low,False,39,romanian,2.296730652555996,2.2195121951219514,16.8431,50.5878,-0.0643,0.808925
1739,CUNI-KIT,low,False,41,03_botel-proti-proudu,1.5958218660379273,1.5909090909090908,11.851,37.9682,-0.4415,0.775699
1740,CUNI-KIT,low,False,41,08_jizeran,2.1071017952266318,2.1333333333333333,14.162,46.8263,-0.1429,0.797739
1741,CUNI-KIT,low,False,41,11_trefa,2.1422624056410378,2.0476190476190474,14.1843,48.5698,-0.1047,0.804242
1742,CUNI-KIT,low,False,41,14_llibres-i-revistes-edb,1.2421615720830428,1.3529411764705883,13.4509,39.8969,-0.4334,0.770479
1743,CUNI-KIT,low,False,41,27_f-e-international-tour,1.3807003212502995,1.4285714285714286,8.0958,46.3008,-0.154,0.769543
1744,CUNI-KIT,low,False,41,28_samanka,2.2773351060464724,2.1818181818181817,14.3136,43.9861,-0.2705,0.784688
1745,CUNI-KIT,low,False,43,09_il-gabbiano,1.6994807543146362,1.6,11.3403,39.4871,-0.5652,0.766391
1746,CUNI-KIT,low,False,43,12_fictionalcine,2.0315188423878627,2.142857142857143,14.915,52.4083,-0.5407,0.77044
1747,CUNI-KIT,low,False,43,17_tf-smart-team,2.2978423814981377,2.294117647058824,20.4767,49.8637,0.1046,0.796783
